B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-CJ-5682-01	0.0145317714382659	0	0.0342605796592168	0.194601270181746	0	0.218430773762262	0	0.00708727329193479	0.0579580126862973	0	0.0253613549469078	0.0674553433536983	0.0371247266813917	0	0.0841397629675409	0.202056554280298	0	0	0.0538620859915796	0	0	0.00313049075885986	0.191	0.0802806702577709	1.07083475977924
TCGA-AK-3428-01	0.0349205471614254	0	0.0359165252374803	0.0575072382987443	0	0.0872739429658635	0	0.0094969799742666	0	0	0.0280570502164739	0	0.239790102103163	0	0.0437172325259475	0.226144432620909	0	0.107159881853288	0.0290524803828163	0	0.015097365744573	0.08586622091505	0.0580000000000001	0.135515644462617	1.04136061318573
TCGA-BP-4760-01	0.00124442520030261	0	0.01146071086807	0	0	0.331975275970247	0	0.00392259509308922	0.0485537259801438	0	0.0512751847652734	0	0	0.278059057081451	0	0.207496872638669	0	0.0127519758102878	0.0469131839687129	0	0	0.00634699262375413	0.104	0.112656619969667	1.06382446895386
TCGA-B4-5378-01	0.0782759668389267	0	0.0544268536123159	0.0371258772311617	0	0.150996223395763	0	0	0.0141728925196002	0	0.11811952541751	0.0187426004176304	0.0536747185806009	0	0.0114879277612579	0.29300487090653	0	0.00820669019850841	0.147546459961957	0	0	0.0142193931582378	0.64	0.0122321718313773	1.07405863413091
TCGA-B8-4153-01	0.0172563544386825	0	0.0744410140786509	0	0	0.20696787542734	0	0.0256867369789248	0.0214412648754139	0.0157080945694102	0.0239261867565999	0.0883128802248146	0.185880422147007	0	0.0641475922852912	0.223241404843594	0	0	0.0442190249036819	0	0.00877114847058859	0	0.727	-0.000487680974674959	1.08438252575765
TCGA-CJ-6028-01	0.0302727210684719	0	0.0670542657082412	0.0903657874804261	0	0.199967776723062	0	0.086356997314479	0.0129670686763934	0.0900736924426763	0	0.0198777467245415	0	0.0130538955430316	0.127629273550539	0.224258560231943	0	0	0.0375380399798718	0	0	0.00058417455632284	0.00900000000000001	0.241865434295123	0.993231267501034
TCGA-DV-A4VX-01	0.0091736908950506	0	0.0273923667419018	0.282846408427637	0	0	0	0.0911302654361105	0.0912013376535247	0	0	0.0174244269565559	0.0268772923352081	0.157937782298684	0.0711574564710315	0.188206158012334	0	0.0164421945185873	0.00196691505683472	0	0	0.0182437051965401	0.209	0.0767312530595008	1.07061728038113
TCGA-BP-4325-01	0.0102266237967289	0	0.0355555789369422	0.395172421638137	0	0.0597262578050177	0	0.0647693916467029	0.0118326152327124	0.0046226527891257	0	0.00776649181983561	0.0341622609001931	0	0.0892517250871555	0.27601947396775	0	0	0.0108945063796988	0	0	0	0.155	0.0907245267358828	1.07441112848738
TCGA-CJ-5689-01	0.0347190899376357	0	0.0553238226567005	0.0405846173613635	0	0.0783683752248773	0.00830087336959739	0.0394989762973966	0.0695752936366698	0	0.0790655550301217	0.0250492988320608	0.0798256753221152	0.0940254379811448	0.0112849568846734	0.215928488344259	0	0.024078060903178	0.144371478218206	0	0	0	0.034	0.166287509121049	1.01136007908019
TCGA-B0-5701-11	0.0206171278824676	0	0.0208061347646488	0	0	0.473870187831861	0	0.00477391568867086	0.0028856863483265	0	0.00593037468124249	0.0851375540678931	0.101238890019284	0.0102841077647193	0.00412750535223234	0.129889411581292	0	0.00358761784702007	0.134039389320936	0	0.00281209684940587	0	0.883	-0.0213461266404583	1.10881781416078
TCGA-B0-4691-01	0.0016788870391312	0	0.0970833028719229	0.304955716115956	0	0.147074385353313	0	0.0572985385037087	0.0992861544427544	0	0.0395053991788658	0.0312780134713927	0.0486020723041347	0.0129599998177166	0.076920650879709	0.0727100106353352	0.00390686796103184	0	0.00674000142502791	0	0	0	0.014	0.199866162736548	1.02717771461956
TCGA-B0-4815-01	0	0.0313017751577246	0.118007122836738	0.396626061033591	0	0	0	0.0971743311641228	0.0345669538923901	0	0	0	0	0.00387926493470973	0.0634042217781637	0.246454391004297	0	0	0.00625732044606061	0	0	0.00232855775220319	0.005	0.264315938826402	0.984124954629024
TCGA-BP-5004-01	0.0652061236966205	0	0.0322661884585124	0.020193312186403	0	0.097751844459663	0.00148316983106583	0.00961787896264171	0.0404705883898425	0.015391387602284	0.023773273022825	0	0	0.404411612181455	0.071454726605214	0.188037420145985	0	0	0.0299424744574882	0	0	0	0.00900000000000001	0.244275240441159	1.01515767929982
TCGA-B0-5402-01	0.0405153831066941	0	0.0370104483284606	0	0	0.249134198033537	0	0.0122796249470108	0.0478445810820179	0	0.0999421788390232	0.0118871794743895	0.0543942891803416	0	0.158808830287098	0.231002380062514	0	0	0.0571809066589132	0	0	0	0.126	0.103337292667713	1.05503542483509
TCGA-CZ-5453-01	0.0669695684122626	0	0.039557472829642	0	0	0.0789786268926039	0	0	0.0403867965269332	0	0.0825635076988487	0.0205140603465697	0.090702493511921	0.0526558403193729	0.0425049695239951	0.438162019868163	0	0.0167304324560783	0.0214097981287855	0	0	0.00886441348482387	0.694	0.00394759962937872	1.10075443510904
TCGA-B0-4701-01	0.0430933894751792	0	0.0284706995133303	0.132232024851918	0	0.186928020484929	0	0.0822100918091561	0.0354413206622979	0.00919335326817701	0.00544747349162448	0	0.0270171005721135	0	0.146063517498117	0.23353113809271	0.000536206476967163	0.00303913815405604	0.0667965256494233	0	0	0	0.056	0.137279245035045	1.04014484376652
TCGA-BP-5189-01	0.0316269481179375	0	0.0465359286098296	0.0321398874999989	0	0.229915622566335	0	0.00349293085690632	0.0318006782345352	0	0.0137013169772176	0.00837503592457852	0.0971177272259548	0	0.0506230626817342	0.357026614748281	0	0.000987318627298988	0.0549009282576605	0	0	0.0417559996717311	0.043	0.150104474402842	1.02528611424137
TCGA-DV-5574-01	0.0419719367507066	0	0.0201086337552211	0.123799435446005	0	0.192163891839742	0	0	0.00517738586719934	0	0.0225578300651734	0	0	0.0154988689391675	0.0472221946107068	0.488327314083848	0.0203088628913041	0	0.022863645750925	0	0	0	0.012	0.222934717273795	1.00670952995531
TCGA-B0-5117-01	0.15204372315621	0	0.122964296787716	0	0	0.101167670232786	0	0.0490155989661715	0.0083862280347182	0	0.02034025764662	0.0762006782013882	0.0221689955545846	0.0318190649726341	0.0744734634652312	0.242042270020576	0	0	0.0993777529613645	0	0	0	0.775	-0.00776948718234089	1.07455358921426
TCGA-CZ-4857-01	0.0411526074346924	0	0	0.0915394898653424	0	0.175727416380713	0	0.0239259623788805	0.0520961610319476	0	0.0345802351872914	0.00384414124307248	0.0647765987830055	0.0105885242583861	0.0762505674039882	0.373461033068997	0	0	0.0283138605529933	0	0	0.0237434024106901	0.13	0.100607608019236	1.05315680381846
TCGA-CJ-4918-01	0.0975281439768089	0	0.0180900686986104	0.05371303890269	0	0.177619383274925	0	0.0240862067115305	0.0440165910143862	0	0.0325814451921284	0	0.0150764239113906	0.0806255581841416	0.0588929750192342	0.371082790505628	0	0	0.0266873746085264	0	0	0	0.032	0.168733664159974	1.02278668142127
TCGA-B8-4622-01	0.00445340523590327	0	0.0315996967570081	0.0552979117030362	0	0.233315843172186	0	0.000190813070459102	0.0270828663361489	0	0.119705923663353	0	0.0983634558603246	0	0.05600925118171	0.327400426952579	0	0	0.0336216826370639	0	0	0.0129587234302278	0.0679999999999999	0.129286155079718	1.03867252364095
TCGA-B0-4693-01	0.0398617181190087	0	0.0625367646699181	0.245121173678915	0	0.125558158048132	0	0.0229169770259459	0.0320040616456561	0.00829117136618825	0.00869949947555074	0	0.0494966480385646	0	0.125899482389465	0.248644011500063	0	0	0.0215327402260101	0	0	0.00943759381658246	0.103	0.113060520947347	1.05035437179405
TCGA-DV-5569-01	0.0606698825242412	0	0.0525343235840576	0.0527812620209822	0	0.231466324111985	0	0.0179322905849972	0.0317844825496455	0	0.01877623279107	0.0121472242635605	0.0303420898387194	0.0103252705488896	0.12829723845503	0.313287280988279	0	0	0.0321349560036019	0	0	0.00752114173494116	0.109	0.110001996179359	1.04704193076389
TCGA-CZ-4866-01	0	0.0050627231252403	0.0147882646577454	0	0	0.312374069565819	0	0.00170083389859666	0.00112769847246041	0	0.0531407968143423	0.00610786402370652	0.0508732912129939	0.0156352401410073	0.000392511337071729	0.432652842612366	0	0	0.100729234865915	0	0.00541462927273565	0	0.119	0.106546530186686	1.05308243392564
TCGA-B0-5095-01	0.0760087665056531	0	0.0294043618021321	0.0969475040264818	0	0.121360075541628	0	0.0558546005623658	0.0180371464653764	0	0	0.0497915291326959	0.0454225453102665	0.0195629286997544	0.085520470642058	0.366138591171034	0	0	0	0.0327356912020793	0	0.00321578893847449	0.221	0.0745599751714064	1.06382846157453
TCGA-AK-3460-01	0	0	0.0383670041864382	0.168265734323184	0	0.124676796329571	0	0.0129558355840132	0.0133100620503543	0	0.0725185619392596	0	0.0237005531992694	0	0.0374440393367464	0.42474963711857	0	0.00202111345802192	0.0777265010386114	0	0	0.00426416143595988	0.197	0.0788904796525929	1.06317423227856
TCGA-B2-3924-01	0.00416585401706786	0	0.0659285165832181	0.354957357368586	0	0	0.00884011602553988	0.0348427391769993	0.033407628988754	0.103516186931058	0	0	0	0	0.149132175838446	0.224572864881398	0	0.0004161283355986	0.018364157938843	0	0	0.00185627391449018	0.002	0.322080041013429	0.966912406122104
TCGA-B8-A54J-01	0.0112456575187112	0	0.0287203688513614	0.172187430765524	0	0.201890355968541	0	0.0984037578049907	0.0541540943842641	0	0.0291082411427307	0.0186227677283987	0.135952233024669	0	0.123202186357462	0.12205088419023	0.00446202226311621	0	0	0	0	0	0.287	0.0605865157444048	1.08301416165301
TCGA-BP-4165-01	0.00168057745402284	0	0.0603682816109237	0.239593664321089	0	0.138040569335135	0	0.0354819692321263	0.0184744396757498	0	0.18245824436591	0.0422897106289587	0.0529618005968117	0	0.050380464293167	0.124851762052166	0	0	0.0534185164339403	0	0	0	0.0679999999999999	0.12890110602677	1.06974683717374
TCGA-CW-6090-01	0.00952869056335271	0	0.0668237592237622	0.0938563027868432	0	0.108018173496847	0.00662160364195226	0.0383956637931746	0.0289973830041789	0	0.00874888483395708	0.0120491384866475	0.0247379984363714	0.0783545389460823	0.00891956136337981	0.476938606784377	0	0.00612874533112258	0.0287716342096309	0	0	0.00310931509832006	0.003	0.301500350553218	0.968385965420973
TCGA-CJ-5672-01	0	0	0.0629321322355351	0.437738384974278	0	0.00541285045794267	0	0.013010032894334	0.0668671573098829	0	0.00864682763063618	0.01310876033695	0.0692446101272796	0	0.0704957794255978	0.228916442095171	0	0	0.0236270225123926	0	0	0	0.00700000000000001	0.259005489199795	0.991085707910191
TCGA-A3-3328-01	0.137670057093059	0	0.037213427010413	0	0	0.110148791346744	0	0.066425687033319	0	0.018186955562553	0.0390715847921168	0.0690423169530856	0.140430248119679	0.0424807452708376	0.00968713818168465	0.163098268565	0	0.0951343452274841	0.000506951500838482	0	0.00535169732608009	0.0655517860171049	0.89	-0.0218889872897136	1.09239260819746
TCGA-BP-5180-01	0.0110096537865938	0	0.041622530533703	0.0746999343982516	0	0.237424051951269	0.00304844228548459	0.0343182171681936	0.0577326427357976	0	0.0603576014494406	0	0.0416130730532595	0.0382580121897105	0.0823947618918236	0.312916912129347	0	0	0	0.00341653403810448	0	0.00118763238902113	0.0639999999999999	0.131746444034106	1.03946577218108
TCGA-CZ-5461-11	0.0762691184416179	0	0.0311765506042239	0	0	0.336808906339546	0	0	0.0839816446315301	0	0	0.0851040850656957	0.112852077632668	0	0.0151407051601938	0.246099505238525	0	0	0	0.00606641586355381	0	0.00650099102244497	0.911	-0.0250999537379148	1.10466948092962
TCGA-A3-A8OV-01	0	0	0.0013097361380984	0.00708395297922511	0	0.174077751092079	0	0.00737824377937354	0.0311911000283895	0	0.0680898825909862	0.051833809978211	0.24503256243325	0	0.0323769468279627	0.233312670294854	0	0	0.14831334385757	0	0	0	0.547	0.0240130169562137	1.08247193343979
TCGA-B0-5690-11	0.172057017462314	0	0.0896203923339337	0	0	0.283661254698297	0	0	0.000365474134931137	0	0	0.0417242343626091	0.00549724316802826	0	0.0571534140110734	0.258810126828386	0.00613581607379817	0	0.0849750269266284	0	0	0	0.933	-0.0295971549102008	1.08632511201146
TCGA-CZ-5468-11	0.112314685163958	0	0.0118513429702668	0.00522377704725891	0	0.257346093270979	0	0	0.0230300039667269	0	0	0.167605844405478	0.126172329273064	0	0.0169364538367477	0.209222023153791	0	0	0.0702974469117289	0	0	0	0.917	-0.026751340883417	1.11111144316365
TCGA-B8-4619-01	0.09796045026646	0	0.047788992221466	0.0142786144447416	0	0.272210958282009	0	0	0	0	0.0227444174621843	0.0148350598471152	0.062020712954504	0	0.04638257946314	0.312902053608865	0	0.00471214300971009	0.104164018439805	0	0	0	0.651	0.00979711608054118	1.07325419322863
TCGA-B0-4843-01	0.0448413480410283	0	0.000933437034252698	0.0282108953278932	0	0.148209845807509	0	0.0497474333300225	0.125127525585452	0	0.0337267478896024	0.0110169544872678	0.0434490308767746	0.143888415445038	0.0141207195819084	0.329852376251744	0	0	0.00945971443886571	0.0044829599246585	0	0.0129325959779828	0.0649999999999999	0.1310284579164	1.04450621535229
TCGA-AK-3450-01	0.00300666598138911	0	0.169621135833022	0	0	0.199155868553811	0	0.0801818431147398	0.0422105636745184	0	0.0573599500416837	0.0406167663678592	0.0997059884302519	0.060029018145889	0.038983103565484	0.0539673252319941	0	0.00348505732642526	0.151676713732933	0	0	0	0.748	-0.00407480638498732	1.0672948736965
TCGA-CW-5585-01	0.128193014607874	0	0.0327728551980019	0.068336190944679	0	0.0852107772584731	0	0	0.0490443986956843	0	0.1350422733216	0.00186411291750492	0.112946234225687	0	0.0654949970618973	0.270348812147816	0	0	0.0507463336207817	0	0	0	0.917	-0.0273690097187071	1.09404668707788
TCGA-B8-5552-01	0.0779715124955577	0	0.00471495623519814	0.0399826460186492	0	0.222898956419647	0	0.0133358934427573	0.0323857968180952	0	0.0364129865332075	0	0.00208401714951184	0.0513701634094558	0.0426788419184479	0.442207109731692	0	0	0.0330060665926647	0	0	0.000951053235115082	0.042	0.151902116057635	1.03535032924994
TCGA-BP-5000-01	0	0	0.0480087988721784	0.244238624415953	0	0.198899767089051	0	0.0920913202770759	0.0449920998125854	0	0.0198967542911786	0	0.041956386749068	0	0.0734869403899047	0.22872656140135	0	0	0.00770274670165572	0	0	0	0.022	0.181357144326017	1.02647537294299
TCGA-B0-4713-01	0.0558144743063912	0	0.0847572191475103	0.262283814324199	0	0.1042012604902	0	0.0376410198433005	0.104540165513083	0	0.0891723623563548	0.0302115356705165	0.0307719552026257	0.00265945161261914	0.0524292035860442	0.140745551122133	0	0	0.00477198682502326	0	0	0	0.232	0.0706836360720198	1.08081727831821
TCGA-CW-6090-11	0.061494800787833	0	0.0772564287182713	0	0	0.351765287559983	0	0.00774396369098699	0	0	0	0.057735350484532	0.0554676797276461	0	0.0176108314462984	0.20473055526542	0	0	0.166195102319029	0	0	0	0.968	-0.0392082260699792	1.09207254656592
TCGA-CZ-5454-01	0.00297129485597842	0	0.00631340241021335	0.0283196860885468	0	0.157384103476526	0.00606021318041191	0.0185989694104065	0.0116973693458614	0	0.0346776678467965	0	0	0.0728456928744216	0	0.602641823680211	0	0.0353407132646929	0.0210879441879144	0	0	0.00206111937801865	0	0.40557787280035	0.923971613324898
TCGA-AK-3465-01	0.102833246207618	0	0.106177699501263	0.0492120046787986	0	0.163801769114154	0	0.0183819562999654	0	0	0	0.0533205246176038	0.0564267403866059	0	0.0628455339683461	0.244000331494965	0	0	0.143000193730681	0	0	0	0.76	-0.00503952840185421	1.07095177062282
TCGA-BP-4758-01	0	0	0.0580092689261906	0.436158316750742	0	0.0610159996120005	0	0.124066207746872	0.0668385549305741	0.0103408335058192	0	0.0239341120250004	0.00370951087815039	0	0.061473320869602	0.134864458810003	0	0.00496876265390054	0.0146206532911457	0	0	0	0.0620000000000001	0.133265180631142	1.07385475143668
TCGA-CZ-4864-01	0	0	0.0347213019283932	0.308836496320508	0	0.0671398517526439	0	0.0468842060575615	0.0369663958392764	0	0	0	0.0119246807590621	0	0.194029124106467	0.255602735799099	0.00740737775273919	0	0.0329153326997919	0	0	0.00357249698445665	0.00900000000000001	0.244600526456744	1.00781075722058
TCGA-A3-3316-01	0.00133662791661486	0	0.00610854850258367	0	0	0.380620015673565	0	0.0189891972587798	0.00511309323765794	0	0.0165731340076592	0.026154481124104	0.0500691633130193	0.125656923210414	0.00194271148664568	0.310634645213091	0	0	0.0538691008874967	0	0	0.00293235816836821	0.088	0.119395028491869	1.05102072666727
TCGA-B0-5119-01	0	0	0.0418149370063416	0.232057022364943	0	0.0856403401372186	0	0.0534703894918972	0.0142070659483666	0	0.0425192792834257	0.0686967597235969	0.0821835021371216	0.015591790480207	0.0476225314063441	0.169899552409513	0	0	0.134445994960832	0	0.0118508346501921	0	0.511	0.0277075958287159	1.08274424070436
TCGA-BP-4983-01	0.00660139712539481	0	0.0421295123813533	0.258112363943677	0	0.120551914141723	0.0214459779413517	0.0521045673924329	0.0654716255635003	0	0	0	0.0138772587076373	0.198651984328307	0.0637855434918555	0.134673784621439	0	0	0.0225940703613279	0	0	0	0.021	0.18506052481347	1.02207826704599
TCGA-B0-4848-01	0	0.00114070937055802	0.0137844657525856	0.104238264279665	0	0.11777705469938	0	0.029297156442253	0.0188564754310732	0	0	0.0416630383531482	0.104454239096848	0.0897480230939947	0.047164845319772	0.302964911243452	0	0	0.12891081691727	0	0	0	0.056	0.137267857625648	1.03324360915188
TCGA-B0-5080-01	0.104866582410934	0	0.0919304885837112	0.214932156762478	0	0.186849311107912	0	0	0.0756397695128842	0	0.0478246650868723	0	0.0319412902376557	0	0.0501947708477743	0.192660052169248	0	0	0.00316091328053056	0	0	0	0.035	0.164953927905212	1.02438764338421
TCGA-AK-3447-01	0.0598257381816824	0	0.155166952057258	0.0892607990623936	0	0.104204554284256	0	0.018532758352448	0	0	0.0630821890228041	0.0285943357461658	0.00917833497682458	0	0.0839025749635628	0.255765135059124	0	0	0.0949267101873074	0	0	0.0375599181061731	0.326	0.0527104734340556	1.05101255173372
TCGA-BP-5183-01	0.0229817746751685	0	0.0467335731105779	0.341289632860681	0	0.0833009937702625	0	0.0449623253154139	0.040790618182104	0	0.0326524892143616	0	0.0432758260154999	0	0.0827003047281482	0.250791920913406	0	0	0.010520541214376	0	0	0	0.125	0.104564899648959	1.0616195542062
TCGA-B4-5377-01	0.02215821502384	0	0.0541437723041782	0.141086659173815	0	0.211163198896893	0	0.0216774395726933	0.00891499020798692	0	0	0.01912417627735	0.068737032096759	0	0.0949309440789285	0.335843304080298	0	0	0.0184966775200787	0	0	0.00372359076717963	0.294	0.0584520058537865	1.06970477878388
TCGA-AK-3453-01	0.0679660828948843	0	0.0708682966524023	0.0813899924194014	0	0.118114644056649	0	0.0216903398376627	0	0	0	0.0186790366623729	0.0440554875018993	0	0.016261382020578	0.376401776591172	0	0.00839492650582544	0.176178034857153	0	0	0	0.592	0.0190789246690256	1.07366303857214
TCGA-CZ-4858-01	0.0670250711165676	0	0.015156399467545	0.29373499664154	0	0	0.0386067412631366	0.0892366899108815	0.0685183031038379	0	0.0259056945151336	0.0162917165255469	0.0351089041187789	0.0524378816747056	0.0733908247796709	0.167106891969405	0	0	0.0574798849132508	0	0	0	0.00900000000000001	0.237505620925814	0.992790381350047
TCGA-B0-5694-11	0.0609527071514071	0	0.0207990116383414	0.0317860948768918	0	0.259553349263872	0	5.0557171513636e-05	0.0522531411640654	0	0.0342389130042567	0	0.106046995313462	0	0.0590668802552631	0.32772471808413	0	0	0.0475276320767971	0	0	0	0.45	0.0350724479113825	1.07143847855741
TCGA-B0-5081-01	0.0271817599870222	0	0.0235229779618918	0.202690998951397	0	0.258283214382524	0	0.103722426650535	0.0219262712510883	0	0.0111513774823031	0	0.0433962406816011	0	0.0539277712440169	0.246979455234942	0	0	0.00721750617267907	0	0	0	0.004	0.283083222645797	0.978085119007415
